hgnc	THP1_macrophages_0000min	THP1_macrophages_0030min	THP1_macrophages_0060min	THP1_macrophages_0090min	THP1_macrophages_0120min	THP1_macrophages_0240min	THP1_macrophages_0360min	THP1_macrophages_1440min
SORBS3	5.960555917066831	6.05846994253038	5.9861238884331485	5.988940585235998	5.9851774493588685	5.586354310517719	5.388878826277335	4.752135113098598
PPP3CC	3.7225386095067394	3.682929581216176	3.8115570821991445	3.8449756429059354	3.92616966043408	4.443042919366141	4.97178928563876	5.053372110612802
PDLIM2	5.333602714921672	5.438762918388228	5.386220525758584	5.082776707594842	4.928073770658801	3.619282059049323	3.4526368668245295	4.235304419471964
CRISPLD1	4.228546582691687	4.316819132934654	4.828364126077542	5.109935574724056	5.329987800588153	5.99961748926359	5.796379105779939	4.061334517336119
RDH10	4.452856231222002	4.478292417868772	4.806912549101034	5.20774482948293	5.615116155467554	5.706653787527763	4.842941834476033	3.979986014455634
AKAP1	6.574383690867045	6.601463573829432	6.598393997762844	6.524267956924824	6.067591673121507	4.281348184538276	4.169851544556501	4.390672689574927
TRIM25	7.2138813153879795	7.447189570963916	7.968814760435387	8.533271102276622	9.125303865119605	9.74477748489672	9.384495283923489	9.047494501266527
SCPEP1	6.427661754631812	6.444311824559586	6.360527953213549	6.393262348748001	6.448427204115161	6.606865472880166	6.892223283008807	8.328564889435498
TBX4	2.3739342724059433	2.55573816324575	2.4563694428227736	2.0215522079265043	1.247512607252617	1.013171999117684	1.2730040924034465	1.6276893987807495
TEX14	-2.874820669727632	-2.2683536391677537	-2.13676243026959	-1.7614412940951758	-0.8891133946582488	-0.07985889665663876	-0.7554758299373054	-1.6597163931598367
NCAPH	6.138590276406277	6.170977429881954	6.212608685370196	6.156916038439938	5.831310090234187	5.5376836104842795	5.935000708896881	3.7051433977271184
MND1	4.393784510116719	4.274445495826324	4.34768195176804	4.316592358835523	3.9445013402510165	3.6434423405206666	3.985089446855632	1.8308325380476014
ABCC11	-2.3160432114705354	-2.1381197279712145	-2.032508890944632	-2.2451052183474816	-1.1712783352808582	0.20741427947222638	0.33803225714161833	0.11998362533906823
BCL2L14	-1.8757078531933464	-1.555680292667478	-1.0129305288862218	-0.11043737975498119	1.7828904442001312	4.305509018880821	3.9807646296446313	3.432979908418523
TRMT1L	5.435462978375336	5.246284824767978	5.223560965869694	5.217561197075021	5.1078520449700555	6.243234817504467	6.544653187893621	6.400049111886746
POPDC2	0.3699841817810759	0.25082369966415063	0.6831391689524946	0.9934258975929641	1.4756156142146137	2.0779399411518447	2.0360197295075526	0.9773590627646793
B4GALT4	3.4060283324352563	3.421466142988081	3.5834870839486817	3.7083427918334246	3.889747045886512	4.591879561911952	4.523081646536127	4.169612146174012
CD80	-1.8827751899363896	-2.1738572172856374	-1.3312627261327228	-0.1853636158232637	1.682880785786625	5.220502312699848	6.170969873080841	7.155539779681121
KIF18A	4.815143188762123	4.703615200193115	4.76613828329094	4.619752100368753	3.98023082261735	4.6447113957088195	4.860015408292611	2.2010358079892534
DEPDC7	2.3227546234901775	2.028205270186393	2.042106840034026	1.5814343426276738	0.9323128666500388	0.8065544240540263	0.9030466102043903	0.4815363614922805
CAT	8.189565154655504	8.27770326369047	8.293552121868332	8.393426153740823	8.435640420114833	7.9928771313752165	7.429866397090592	5.442698847286255
GJA3	1.1108752374835258	0.8086781012315909	1.1420054066621539	1.147397300455414	1.1810203033259623	0.8136900708000481	1.8911048862130824	3.263610806499072
CCRL2	1.1948471062079138	1.7720460695706892	3.327520444648207	4.0979585695599665	4.272505726748525	3.562633677173939	3.7162282069006083	5.182064694590482
CCR2	7.21271714346306	7.268633179101734	6.921746930927428	6.1979509253129095	4.63522485963807	4.688046316947067	5.774983911570307	4.4092532914505
RNF115	5.611476050082469	5.628414860200818	5.700158081721687	5.8119189309969865	5.913357399647185	6.4099574040341984	6.460296868402223	6.409361978871361
TNFSF10	3.164221554046987	3.384733751423304	3.1018165610601844	2.994665045251173	4.3105930083826784	8.849084617382275	9.40664269540935	9.675008030193059
TMEM54	1.731368238389645	1.7709077611804032	2.0169840968811013	2.1513499750545972	2.5490595534328238	2.6699025164813404	2.6369298590503742	2.951232812983592
ADORA3	4.088310453263565	3.914324108437227	3.4336744637585612	2.664523233231425	1.8783025937636153	3.2861176280357633	4.286735967419748	5.632552715676642
GPSM2	6.233662516350238	6.163467413829347	6.15588028701244	6.049443573117999	5.670923771441911	4.99236707944353	5.480162917463343	3.6490929978385003
CXCR4	5.26013625884176	5.422944577666894	5.111632403738876	4.627919444268382	3.6622217575559	2.810991769497706	3.2667977706520746	2.7212828085461966
ZRANB3	3.6190162480461185	3.6153191480308755	3.673849402721318	3.5505298788325543	3.4519480111861855	2.916235269459804	2.8244154824046284	2.2955280006457848
ACVR2A	3.858722934642822	3.7691755289836864	3.992808826446864	4.6845607466823225	5.218245934041763	4.357800491335338	4.593154656964037	5.335554399869607
FLT3	4.836673983495017	4.885467748742635	4.916992575507618	5.062424099206069	5.044366176655991	4.437564459334574	3.7174502264773857	2.8250090849121414
RASL11A	-0.644317993541914	-0.009493420703138605	1.3336707475789626	2.0657218256574126	2.664656224113408	1.9648868473992454	0.642226124285673	-0.5482599678377075
FYTTD1	5.864116927621826	5.728771569061524	5.728503619916813	5.790933427815935	5.920316508581818	6.782133778052012	7.233222944506288	7.1518935878308465
SASH3	5.901431571580435	5.937274991526191	5.726736618106537	5.393622361760935	4.800895204945577	3.2140290260490514	3.991752412459241	7.28066369351558
OCRL	5.470559054308141	5.476020968837146	5.430923656313695	5.525172847874423	5.52150973542562	5.116709145673344	4.750585760182911	4.222107112856083
MRPS2	4.89675725774922	5.069027924773085	5.0172216880176554	4.919056919437683	4.748942950133051	4.201715980768636	4.114346461261478	3.8819620116410998
LY9	1.0194589745727534	1.091646292130597	1.1352793434638782	0.660310518064106	0.41265417935551185	-0.5617914956114451	-0.318859758158681	-1.507782522087311
RBBP6	6.671258210268015	6.814385144385828	6.96467386150527	7.119257593636691	6.998992772673293	7.707906777122508	7.642964124156572	7.097334778009444
RPL5	9.678352076579301	9.661446343662124	9.73670868447018	9.883123694742057	9.928362594913644	9.695037030270708	9.425763377844698	8.549505628302146
CCDC18	5.926074615889382	5.8009044642275285	5.835967175403928	5.921549149191539	5.720071821643562	5.537201237087356	5.747584733820967	4.841222039697119
NBPF14	4.3035554859830984	4.3797966652968015	4.355513145226022	5.312965566616331	6.247045849639239	5.233872828217686	5.082094542361595	5.719256365047384
ZMIZ2	5.718219032557173	5.846979330662675	5.956898242583662	6.200473352483639	6.652668493859525	7.475275053058676	7.693079539738702	8.492935372362027
EEPD1	4.416504380091951	4.4420822279532945	4.286207296212	3.7762727617763514	3.092310910359142	2.7992102539130688	3.871452031793428	2.940317895713342
HERPUD2	4.695288936131371	4.716793037335675	4.726817118697873	4.787469267542441	4.956831834712624	5.943049055063084	6.0554967112560005	6.185092363139009
CBX3	7.668080439002072	7.598462500340933	7.683000735145118	7.758981255579238	7.739449862068767	7.161934686659481	6.9521740118466395	6.523368932319579
FAM126A	5.866459614117376	5.658211427858703	5.706366053131507	5.809412000774975	6.1145066877731296	7.10250711368777	6.9027071557529736	6.043100903641183
HOXA7	0.7333018024637846	0.8394348502124742	0.5233486855212224	0.6789826198603729	0.5306265309111424	-0.8504526199837096	-1.0297655285987797	-0.8145280604878626
INHBA	-2.475287211553778	-1.6849269727494463	-0.6717158816013087	1.934691836877394	3.4420023530103947	4.444988471115643	5.222199043767272	3.100911004370656
NT5C3A	4.661984542455837	4.650172151189494	4.611647168476297	4.548075718105869	4.558532618070209	5.543298117227424	6.659332820910615	7.667076366987804
TWIST1	3.93939508898589	4.48119163116226	5.719805414465128	6.387020479035388	6.75857940701124	5.316859127717533	4.830973494896868	3.8520701705213183
GLIPR2	4.99509354565917	5.050592441077706	5.129589463360726	5.254118446368905	5.412155589184309	6.417687546275811	6.8062491726869006	6.241262278216608
RECK	5.135265633100732	5.061481513134639	4.99947672237346	5.023701781728037	4.885120759823655	4.481349757958933	4.249870365272434	3.979359992306342
KIAA1045	-3.486184164683724	-2.6320994491680114	-2.753306787200091	-1.7672975090519008	-1.3782133945330672	-1.5644005921352835	-1.8097610067633387	-2.519716086727111
CALD1	-2.6935077530918923	-3.1566359846493577	-3.5494048982082695	-2.8231128128679703	-3.223804997095773	0.5696255775200767	0.9088026106842803	-0.14905276059752506
NEUROG3	1.970055802975502	2.119697918179175	2.338074800155754	2.08148327453897	1.4667433417050235	0.4342755417480916	0.6027105410896343	0.8243248502020608
PLAU	4.434322038897433	5.519515439747217	6.983879718343581	8.019474987441932	8.264476924194845	6.713100860119145	6.257616684376906	5.505390562909147
CHST3	3.062116213183578	3.1331340732249475	3.229491572667423	3.0823198229517206	3.207164560579207	4.23643908037695	4.443916165594639	3.633571023675391
EGR2	1.21662966897059	5.260099552006513	6.028755559086492	5.350415989372079	5.4485076029331365	3.1961020590132696	3.166711314390551	5.025347548444405
P4HA1	5.557032560099307	5.5243765473391475	5.585400833154109	5.743324740530443	5.858482171859068	5.87505651920385	5.671858972242768	6.577001566430893
ZWINT	6.989469545433351	6.990051317645573	7.074921748601641	7.185380897378224	7.200351419520323	7.03350968532384	7.050203049918517	4.913481350725188
CIT	7.217458211716372	7.2244771646215185	7.262827665620579	7.257978827945195	7.197006541600152	6.341315317906869	6.21802227387535	4.520607757831658
CDKN2C	7.970454781657701	8.010093140247772	7.97949669796497	7.917356834334861	7.8015041508590075	7.773338954634736	8.074426960624852	6.461914596781263
RNF11	6.773519774464093	6.705000799915412	6.796394979405652	6.89897560819116	7.152776628421192	7.996541835286532	7.803470759198674	7.126845651071104
RASSF8	3.9637105126825416	3.85331939721571	3.8422676655614256	3.839004988006146	4.064231201798005	4.779777512637061	5.059360098466141	4.841326127243789
BHLHE41	-0.3907703366694887	0.509135211292113	1.4943418337343073	2.7334192114715146	3.6051259896819676	4.009590276701715	3.665700160637797	3.45488355637795
SSPN	-0.9796136580269061	-1.1083869221065008	-0.9326181811202339	-0.39098645004693106	0.4894812102885824	2.2688035905724897	2.660622416877815	1.6744253337415658
ITPR2	5.437307925052038	5.364919371567345	5.324322938238461	5.277597525190979	5.365314706410805	5.45863687440183	5.728276280225233	7.874997609743074
NECAB1	2.9047259485922208	2.7380649129881918	2.8101774168368325	2.810293654856169	2.6645892735624193	2.177347577132	2.174844940249095	1.294270918244265
ACOT9	4.200198806921245	4.222454815570785	4.236213809625212	4.2278906921871275	4.368485414374541	4.883450623489351	5.488593061993175	6.164630552066794
CD97	5.957801290117656	6.098132735304436	6.318305618352083	6.360782906999004	6.459290185338322	6.820419501460851	7.033746127665937	7.733700631650683
EBPL	4.295641132600499	4.325560186804674	4.312398775216945	4.201701707596339	4.284451575801649	4.142421713112041	3.7095457763250677	3.0843431273324735
ATP7B	1.7405823393526576	1.6453837933068147	1.8175584921808539	1.7365555690208452	1.394607445365322	0.5171683075637645	0.36820682173022257	1.8347453356851158
CENPK	4.828383223160662	4.7794774466649965	4.871709080480137	4.830636820932815	4.828099927152447	4.584911000500108	4.362416824166511	2.9865132582861427
OPTN	3.869862504891201	3.925851701758367	4.286620252351783	5.1236859539200115	5.939070504790327	7.520492332411005	8.125362073553351	7.9993247211665
ARHGAP9	6.060477696647444	6.055114128529818	6.0321746387702575	5.92221697549911	5.69407527759224	4.66244605969201	4.867967063027651	6.150397708705821
MMP19	2.871836015235391	3.2177937533766485	3.6723121058981745	3.966093556882471	4.277705675312074	5.089095957354573	5.188724220220836	6.656237329153223
NR4A1	0.057499272986773736	1.9689112681446028	3.5536175525508935	4.19901946007855	5.084559191361645	3.691644762239685	2.3493901552955156	1.4856882865564915
PDE1B	4.85081090716087	4.97652115519181	4.758649188673289	4.66483756373119	4.435469247260525	4.575296894241376	5.042197170186604	6.157898591328538
CDK2	5.594507919541643	5.684499420988212	5.659786346430025	5.739575903554371	5.703451831485934	5.737329513551343	5.646338180603333	4.167645644168013
NFE2	2.968170258993297	3.0754810597945754	2.5230450351512026	1.5615969475133853	0.015851433830513323	-0.21268041560761225	-0.3874288949260216	-0.8477073009490461
TUBA1B	10.133619185431538	10.204581901360463	10.234241519464128	10.32017660084133	10.396308933463413	10.471326802511314	10.333055567714382	9.03730928545287
METTL21B	3.8482280417871992	3.7414682930549654	3.734508418547196	4.162251730509196	4.8732317520854656	5.688740580157639	5.205713513636512	6.086210810261846
ATPAF1	5.643071703732197	5.655654241412922	5.688016511098815	5.701326655912501	5.630680680514512	5.421040012180898	5.227598566124319	4.551114497781357
STIL	6.844717333281498	6.818408215975446	6.808769538949633	6.7395253254628145	6.51579446686878	7.289045062455866	7.390826012410557	5.48716623358729
HJURP	6.102409764685197	6.071809168485654	5.914879119431254	5.37530137810397	4.548162056881603	5.3043251106645934	5.689777436957793	3.193073540322682
RAB9A	3.7661340495641404	3.8189143965437657	3.6563220702722097	3.4624930763208317	3.3100738617249563	4.286383392406645	4.932540101577746	5.660663110570831
NMI	5.9871569107822555	5.921786154728881	6.0667757449268915	6.274683266342573	6.604539072331429	7.659712137359158	8.008569164634821	7.481515612298709
TNFAIP6	-2.331123506435189	0.24301269342223103	4.74503988635999	6.602530701746266	7.7575421264939894	8.022087613821716	7.428720970768055	7.35733202764774
ACVR1C	1.0680779236333144	1.035367930973154	1.2708268776103768	1.1463732983817427	0.9352520250368481	0.026907245907441077	0.7924437888295051	1.362182942644596
SLC36A1	5.898653225507475	5.8593857647192396	5.777622040846728	5.646965453888615	5.5720339207568585	5.11712059669183	5.469337151267818	7.290138468408325
BATF3	1.2476573541959275	1.4932609681145603	1.7522796351813779	2.1052004185567643	2.3335194086850533	3.226747246702385	3.303444393396413	3.2068474441308807
G0S2	4.027585477006918	4.2529320166910445	5.475907994018284	6.13414898171807	6.479135842014445	6.104925759213469	5.1573586146084445	4.4652992212114775
KCNJ2	5.0628192491314525	6.501728754197163	8.1983825801851	8.88882373173995	9.214391302071991	8.46369912453278	8.659381685633864	9.212389631850318
RAP2C	5.871846520777273	5.798536119531288	6.338389313247925	6.75204958866902	7.238316935932261	7.449113192795009	7.315912484827722	7.050523208595639
EXOSC9	5.302668712477741	5.29552544649253	5.411031370975416	5.519091793942174	5.646644164430849	6.506471874234508	6.793255454943732	5.3454520588718655
PFKFB2	3.105168830991675	3.055066553730877	3.0101662370385993	2.949009691746163	2.7606945942762726	2.8138725058205076	2.7275676741449772	1.6868921969859727
MXD4	5.373068578766803	5.511400342731381	5.4008042916911325	5.142181222403215	5.002002450187261	4.16835630999285	4.120287585822783	4.725996543447135
CKS2	4.997291360653603	4.987611705897654	5.110806720589259	5.066683199108255	4.768190877418794	4.8444021148722785	4.90859549805322	3.5170609819966274
DNPEP	4.722612254573912	4.862054346190148	4.8679967038927305	4.908352116852182	5.08067468327749	5.730928600334211	5.975604192410978	5.580571052802862
FAM124B	1.772021077744462	1.729912009972733	1.5331869798757727	1.0873598215887108	0.6458628283942465	1.4072342164857932	1.571440904607382	-0.18488752735132882
ENKD1	2.9011009936069687	3.0261603050582195	3.0219286518460553	2.7936843041317756	2.6447281922658656	2.050996560780309	1.7855387207991513	1.3835288032197803
FAM210B	3.7331918022613992	3.6168302202483087	3.595487443118735	3.5210151242686485	3.586100679561275	3.185819989495527	2.6063328933271204	2.6893698455390007
PI3	-4.551196259797653	-4.55119625979765	-3.6563793674350817	-3.5544170987383357	-2.289436588618903	-2.165789140319165	-1.7741150287389222	-1.6266802298916385
SNX21	1.5326044726673276	1.7256489598205746	1.3791315274475409	1.05198069286741	0.7479412343720591	0.439643555082211	0.6584903463973766	1.7436849176832883
SDC4	4.545671975393665	4.689175678426043	6.674143828627516	7.974098424862827	8.711614762474785	8.785884894844376	7.590486825464541	6.200771372106944
NCOA3	5.895280018155336	5.900891004423524	5.859009057483613	5.753666467845368	5.475979216704774	6.855460635240277	7.300515923639875	7.8261039540175314
MATN4	-2.3160432114705354	-3.0479529780961654	-3.086036938042547	-2.619852487379564	-1.4503296670300188	0.3521973961418274	0.6252385121692117	0.8846262275629463
TOX2	3.305403184503576	3.522757752538575	3.34754542173518	3.301804708746874	3.080760394873751	1.4718985163103269	0.7124464608184494	0.41745120432082156
ZNFX1	6.443347251656857	6.4602932258373205	6.665745882373171	7.457972167204427	8.374911005113578	9.755797668871631	9.793799471671365	9.738723540798688
CSE1L	8.04340806548263	8.005783301096688	8.061105649568818	8.146696339041167	8.104258218363588	7.783304777642004	7.693334385695707	6.427144207513026
SNAI1	0.9558906628911046	1.6779577960095966	2.8147153413911745	2.962012338792631	3.0915290834403555	2.530022974543069	2.794231339464698	3.566259930348811
PPP4R1L	0.9132021911190178	0.9645599806706111	1.1292123682226125	1.7653330707906552	2.291638966760135	2.5939098764041812	2.4965193652197333	3.1201994424577375
PMEPA1	0.7100145382224639	0.7833964048936798	1.3138054688273244	2.672336071730286	3.985034327098136	4.040312678452134	2.462561581699621	1.4857402165827662
RNF114	5.746826940645062	5.721472270301498	5.5377100738464495	5.400635336031979	5.289652494181448	6.464509755833212	6.910986442127747	7.356785761938358
RBPJL	-4.308332239710236	-4.272272353668981	-3.62324074998293	-2.251943507081844	-1.7275126270692103	-0.2811291204327888	0.03965988116001168	0.26758300893222187
SEMG1	-0.874112663420092	-0.7386715256544051	-1.0051549410805252	-0.7085605973393448	-0.43236968494205763	-0.6870321047481412	-0.8697461922353904	-2.776380700187844
ZBP1	0.09181158104719832	-0.0588641397119605	0.23950110701776048	0.025904634388522065	0.2560514007203444	0.9523788402779803	1.6104403585124272	3.4903862492620785
NEURL2	0.6116340244119495	0.5021264575386997	0.2817906504378745	-0.19022707055309185	-0.7162060320351313	-1.4540051632602689	-0.3780010638429573	0.0523871295786574
FASTKD3	3.360844488671943	3.2781589597635317	3.0443766014173095	2.545763448080769	2.1318706935629876	3.1474756455146737	3.4456187657487023	3.287291981023114
IQSEC2	3.631949757679952	3.730989791196556	3.548038604107209	3.27744147996878	2.782330140962385	3.096627771991452	3.798948011571156	5.193186969493922
IL9R	-0.18312975438983636	-0.12631507517805046	-0.2069400339211711	-0.6381081173437866	-0.6844981860177036	-1.5459637021282027	-1.4008944473282026	-1.7100420694740928
NAGK	4.394263093124406	4.346616559318226	4.127170672729514	4.033542541565424	3.867434347393289	4.388011451044321	5.088194911430725	6.488125698509284
MCEE	1.8697575771825372	1.7576123512226176	1.6364790439493473	1.5649557908229836	1.6273954870237342	0.7013244250134667	0.8868474017274331	1.8266052159631703
IL17C	-2.251308164741939	-2.1168027109811383	-1.3061391796277375	-0.9104919043327033	-0.44233514920671896	-0.49593908228130007	-1.5803476740125357	-0.7020096651719503
F13A1	4.89001451476414	5.003581913904073	4.861324744756347	4.865913030109667	4.776815603775208	4.214737748685615	3.7131163024050053	-2.3346767852981913
TRERF1	5.989367384520904	6.129133951806802	6.119137558393749	6.066816392843661	5.717311104011457	4.346149045301862	4.014506416098523	5.290352288982341
HIST1H4B	5.634503252312068	5.405378719503977	5.041285608026401	5.052152659952154	5.274666855010896	5.844711469144174	5.782700820978242	2.482747944428856
HIST1H1D	6.730560870369642	6.7219668082787685	6.261367085015424	6.0471080147221565	6.034378126090722	6.387476020651336	6.788732133189706	4.044204352070466
PEX6	4.960273967551814	4.914699938463631	4.930781239168541	4.7845078994295385	4.709348015883233	4.070429859764614	3.787905735421011	4.599399160827673
NQO2	3.235657526101349	3.246570061473432	3.162855659754266	3.167190907203321	3.2687764518912212	3.313885318975162	3.5066320355079945	4.315651709786106
ZNF391	1.5785616309401203	1.2509024390907109	1.0204435735404236	0.5917258281178599	0.14085546941220956	1.1940579037136128	1.4265926519989556	1.2763589028341156
HIST1H2BJ	5.995119569973903	5.980825247917807	5.761578747416206	5.807151079304863	6.148292408702939	6.493678735859321	6.727727888771694	4.4364101036247305
HIST1H3B	7.259016185054471	7.4235402961018675	7.333361008776798	7.2096992100241355	7.389837971163823	7.63460501819089	7.633492655334376	3.629728275033291
KLHDC3	7.098083410082045	7.130177187031092	7.140056563273706	7.120719605767883	7.119948041840803	6.626077510698391	6.1643595237734425	6.041165691287078
DNAH8	0.9208277892394915	0.8123097686241696	0.7613447303588793	0.7547233450557224	0.5041573822029882	0.5009277891650417	1.590930494860372	1.641259498315799
TREM1	0.45462595573899267	1.646073712794685	1.7999992584182163	1.6739755183974245	2.1166020040939717	2.290024955226727	2.284615568216231	0.8607924492227691
KLHL31	-0.5197038593054346	-2.377554204149651	-2.7557517777558447	-2.9782922463948953	-2.981986198894088	-3.687014194293773	-2.2674254630112483	-2.021303900303497
COL21A1	-1.3932458653021516	-1.7483896103986778	-1.4931614110864544	-2.2896401079529354	-2.396412362356356	-3.13715072122353	-3.9714981408481096	-4.23802104991916
CDKN1A	6.891046079959196	7.882137819936423	8.967383164028554	9.360623011785378	9.604402622892993	10.018659053699864	9.955464752689199	10.040717713123037
SOX4	4.412243998904268	4.273314555165242	4.1961878743474905	4.0125357302838145	3.8172566178444365	4.617813175953383	4.7050392028577175	5.482749003049161
CPNE5	-0.32410949792088095	-0.01214749731941872	0.4641636253979688	0.8426496057181662	1.2287495553454613	1.6927992576324489	1.7694513523233588	0.6063594146167576
NRN1	1.9489609865252338	2.0147843019036387	1.8199250145372716	1.6721197786972044	1.7649682037180532	2.591650294347061	3.38874191263341	4.277451566674047
RPP40	2.065574610236623	2.08959325287849	2.1572629274694775	2.1598564370007445	1.8967710479655584	0.6977342651569746	0.08388710649183923	0.5528582064982125
ATXN1	4.516284578960965	4.5598473070978995	4.542257557093125	4.432437667085072	4.312317760835096	3.707934967748388	2.784830991795776	3.8825392199621875
CXCL6	-1.2880498765386499	-1.548324558211105	-1.1343749903804967	-1.4027663484819934	-0.9887267067096754	1.004632558884374	2.6556604885145996	1.8463076382665997
MYRF	2.159512868571227	2.0020660614495194	1.9690497567938097	1.7653891870475835	1.8096141620266173	1.4475483946109409	1.2523176372616334	0.7945542270636714
WNT1	-4.308332239710236	-3.9967349598948045	-4.292657397817268	-3.2964988589473743	-2.0354843559035984	-1.6782105148738369	-3.3895293131705753	-4.551196259797647
SH3TC1	5.0889646780702895	5.126449342808604	4.837707515733877	4.257645988533801	3.879632189838129	4.47446552035332	5.390946048283585	6.5839604240885485
MT2A	4.510138009597891	4.929674462245613	5.0684844907643765	5.433863686361006	6.500233925547125	8.221546279325597	8.719058184064178	7.816323963772898
C16orf70	4.1065587293488175	4.155274593627235	3.821675881249033	3.0310047266162896	2.316084170769353	4.43564354608532	4.75944740197653	5.501381429883985
GPR18	3.567936253533766	3.4431130770486877	3.0894059488005254	2.5626183940171097	2.2535897030456393	1.2817676091613084	0.9984359679280095	1.9615153644830738
CLYBL	1.9150474685393535	1.9550364569950431	1.9987924703153295	2.1297020117036265	2.0077398104550097	2.0322671155973064	1.5239466542088569	0.4239826005824287
TMTC4	4.216084082822558	4.277869489307552	4.320499049685455	4.308944128358922	4.168421594099673	3.8464211617528656	3.3710511551447784	2.7873840145358795
ABCC4	5.25248914995292	5.152321900920514	5.251625952621993	5.275530253226595	5.327433090398168	5.357959620955526	4.9844233879728055	3.603839437777501
EFNB2	-1.4765791071481895	-1.3131689278408971	-0.9134753503842965	0.958559005204408	1.6013169901640594	0.6241690922652113	0.3307777995974408	-0.4137988984791521
C17orf53	3.3132788466190455	3.320368890901966	3.3996291538415786	3.468193856732968	3.4168276743299497	3.765040100421933	3.6552909248470886	1.8452112064805504
IRF1	4.884722345972566	8.295590895514554	9.978928126890843	10.34727640162766	10.363921171635486	10.220515501569633	9.904107875254315	10.075357513734653
RNF113A	3.524276073656754	3.587592179827671	3.2554448092806947	2.7655199252790377	2.1211858428607466	2.5216969119148356	2.9222449332324913	3.4737422810300504
TMEM255A	3.7867148003986966	3.620728291545771	3.457658913754723	3.2733146350584206	3.171417011349083	4.38148769089017	5.18946307682477	6.306512422376258
BMP4	1.3479739689104504	0.9641129182035397	0.6144985257558455	0.2434667875836326	0.032872397222560204	2.921883481989724	2.9790088970242192	2.421965749741145
PTGER2	0.590090453924231	1.5099911196621656	1.9419479738065428	2.126960524353426	2.854811872116567	2.0151112256563075	2.0947643337598083	1.9837110781171607
HS3ST3B1	3.0064072973632703	2.973092177041665	3.6430091512664973	4.732115067955604	5.934375989002762	6.574828556658973	6.357179808455151	6.458636737798179
SLC25A35	1.9334977640788882	2.108027791906268	2.1444600738523882	1.893456512701752	1.739100902036023	1.0589879193958012	0.8698495583516033	1.2270210555282075
ARMC7	3.375518453872936	3.306755728644365	2.769848406990979	2.350077954294455	2.0879159921506196	2.9635732027309354	3.15737257796954	3.474849277484656
NUP85	5.822098112953746	5.870095318357706	5.844682964789042	5.754774259276459	5.6023029110105345	5.2324890644628805	5.3030033388288835	4.442168404018981
C1orf61	-3.9821570036993927	-3.50640688439156	-1.0406769689768316	0.18073257966188422	1.0881211397049082	-0.17950693230430265	-1.1700223451114158	-1.0601874346968143
GTF3C4	5.962796896563512	5.902631914625873	5.773052372475917	5.5230281639601095	5.272047971187549	5.449203794528774	5.1366186688043864	4.79373112115122
DDX31	3.9242043915055875	3.8683462342592323	3.8388596337820142	3.7685147034886954	3.5568212987781878	2.7407221026821587	3.0032293007046587	2.8202261605017065
MBOAT7	5.2059093962279475	5.382825247874901	5.491197324298606	5.398182646589218	5.545356905646308	5.643466906857022	5.646727633966712	6.209411204117666
OPRL1	2.513193294724245	2.6468716914596477	2.460991302384925	2.2594249544639293	1.9816346253386374	1.046096229829549	0.9460268807887275	1.208992374111597
SLC2A4RG	7.202158351458257	7.398553376562189	7.444337424111181	7.347461949975927	7.340007812942388	7.076263304978712	6.87046962690464	5.563503289952189
C20orf195	-3.027277478429717	-1.2006813875633573	-1.4377336375455663	-1.488618228886549	0.6079639736782023	0.8871041708139713	0.2685937507902375	0.3771893761562497
IL1B	1.8342669324216985	7.199552770573371	9.945123573207336	10.94619694763912	11.345370618860489	9.78161711678679	9.089304180028682	10.413604906594799
POLR1B	5.441677621441028	5.274175443078066	5.266280482034903	5.043399368383733	4.725462415054154	4.279187420785127	4.66841854497231	4.854476003747992
GTF2F1	6.369406168174283	6.412770900164597	6.356831040959301	6.435717846122396	6.412531001191372	6.789448006457565	7.127151014819827	7.688913544213605
TNFSF9	2.5376063011117584	3.874128433765832	5.250207208699246	5.2143163734104725	5.203915876709502	5.117237958372973	4.0562046231995135	2.9966793238092038
GRIA3	0.14400325040655582	0.7134496926783367	0.5778177352512553	0.891939661055623	0.8038112547301973	0.5087164979299008	-0.14774104278774397	-2.2240043102096205
ATG4C	3.5335420588787025	3.5002221899599713	3.423967604766152	3.204482334392826	2.814378641503582	1.812914433515633	2.6866742160380697	3.4939155369638057
CD70	5.16881025032483	5.45186328235161	5.831877622296487	6.367509747120366	7.126728335556427	8.422998416685234	8.52076904453368	7.089573568137249
C3	7.42294207177639	7.492370551997302	7.549440524611827	7.873664746309335	8.389454049891327	9.480753182346524	9.519942296091857	9.963912515313357
SH2D3A	-0.18937464299863557	-0.40052422459487724	0.17256082528403338	0.8493826813954128	1.5078167300801741	1.9078998123391007	1.1760757566056181	0.8146212692911002
TRIP10	3.945740807279359	3.8949274240570384	4.381609943325948	5.223674974535772	6.103454021439672	6.4533944330317095	5.604716462975736	4.965700150200634
TNFSF14	4.055875030517445	3.874107767781262	3.470836701017507	3.1864906628777065	3.206193923921831	3.249587852595732	2.797840489608183	2.877892316789297
FOSB	0.6173820440179476	3.794242791943031	4.868703265349273	4.592079900352879	4.046984968338858	1.7424580841832316	0.9546642203542824	1.1033234773746183
SDCBP2	-0.9361239301700978	-0.26599760093534963	-0.12397034348586225	-0.13617989652306595	0.20910871739847253	0.9484389609144613	0.8476097126410296	-0.8145280604878626
TGM3	-3.3413776250592093	-2.9535211051404815	-3.5276579399225945	-3.3249948073306177	-3.667573737994398	-3.3743565107932714	-2.255758674172281	-0.6442389565209052
